ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,hold_float_ratio,hold_change,holder_type
839570.BJ,20250430,20250331,田显环,623820.0,0.8116,0.8117,,自然人
839570.BJ,20250430,20250331,陈琳,665974.0,0.8665,0.8665,,自然人
839570.BJ,20250430,20250331,武汉光谷烽火产业投资基金合伙企业(有限合伙),637266.0,0.8291,0.8292,-750551.0,风险投资公司
839570.BJ,20250430,20250331,元沣(深圳)资产管理有限公司-元沣顺赢1号私募证券投资基金,1115898.0,1.4519,1.452,-86343.0,其他金融产品
839570.BJ,20250430,20250331,叶峥嵘,1133566.0,1.4749,1.4749,,自然人
839570.BJ,20250430,20250331,钟竹,18204578.0,23.6868,23.6869,0.0,自然人
688192.SH,20250430,20250331,LAVDizalHongKongLimited,5393258.0,1.2913,2.8885,0.0,一般企业
688032.SH,20250430,20250331,中信证券股份有限公司,2500353.0,2.0152,2.0152,-488.0,金融机构—证券公司
688032.SH,20250430,20250331,海南信荷投资合伙企业(有限合伙),22414866.0,18.0657,18.0658,0.0,投资公司
688652.SH,20250430,20250331,安徽北自投资管理中心(有限合伙),25702476.0,15.299,25.1467,0.0,投资公司
688652.SH,20250430,20250331,易方达基金管理有限公司-社保基金2106组合,1427756.0,0.8498,1.3969,,其他金融产品
688652.SH,20250430,20250331,中国银行股份有限公司-易方达战略新兴产业股票型证券投资基金,1450165.0,0.8631,1.4188,-84324.0,开放式投资基金
688206.SH,20250430,20250331,共青城嘉橙股权投资合伙企业(有限合伙),7895794.0,1.8195,4.4562,0.0,风险投资公司
688206.SH,20250430,20250331,共青城睿橙股权投资合伙企业(有限合伙),4642023.0,1.0697,2.6199,0.0,风险投资公司
833474.BJ,20250430,20250331,徐杰锋,5582500.0,2.7744,2.7745,0.0,自然人
833474.BJ,20250430,20250331,赵建平,3900000.0,1.9382,1.9383,300000.0,自然人
833474.BJ,20250430,20250331,张利平,6205887.0,3.0843,3.0843,0.0,自然人
833474.BJ,20250430,20250331,海南扬致企业管理合伙企业(有限合伙),1750150.0,0.8698,0.8698,0.0,一般企业
688138.SH,20250430,20250331,广东省广新控股集团有限公司,26905798.0,10.0846,10.0846,0.0,一般企业
688138.SH,20250430,20250331,新余市瑞珝企业管理有限公司,919654.0,0.3446,0.3447,0.0,一般企业
688138.SH,20250430,20250331,苏锡光膜科技(深圳)有限公司,86613600.0,32.4638,32.4639,0.0,一般企业
688138.SH,20250430,20250331,光膜(香港)有限公司,73977300.0,27.7276,27.7276,0.0,一般企业
688138.SH,20250430,20250331,李华,829956.0,0.311,0.3111,0.0,自然人
688138.SH,20250430,20250331,中信建投证券股份有限公司,1259689.0,0.4721,0.4721,,金融机构—证券公司
688138.SH,20250430,20250331,董芹勇,1344718.0,0.504,0.504,-14916.0,自然人
688110.SH,20250430,20250331,李怡宁,2744524.0,0.6205,0.6206,,自然人
688332.SH,20250430,20250331,中国工商银行股份有限公司-信澳智远三年持有期混合型证券投资基金,607714.0,0.5051,1.3805,,开放式投资基金
688332.SH,20250430,20250331,王兆英,524734.0,0.4361,1.192,-352897.0,自然人
688332.SH,20250430,20250331,中国建设银行股份有限公司-信澳领先增长混合型证券投资基金,683048.0,0.5677,1.5516,63849.0,开放式投资基金
688646.SH,20250430,20250331,刘振林,1160302.0,1.2192,1.9994,,自然人
688646.SH,20250430,20250331,国轩高科股份有限公司,1045163.0,1.0982,1.801,,一般企业
688646.SH,20250430,20250331,熊五岳,1193640.0,1.2543,2.0568,0.0,自然人
688646.SH,20250430,20250331,广州怡珀新能源产业投资管理有限责任公司-广州怡珀新能源产业股权投资合伙企业(有限合伙),4323222.0,4.5429,7.4495,-410077.0,风险投资公司
688620.SH,20250430,20250331,广州凯金投资合伙企业(有限合伙),13150760.0,3.3547,5.7526,-3920000.0,投资公司
688620.SH,20250430,20250331,广州越秀智创升级产业投资基金合伙企业(有限合伙),2981867.0,0.7606,1.3044,-1174733.0,风险投资公司
833990.BJ,20250430,20250331,林军华,78372560.0,47.1499,47.15,0.0,自然人
688138.SH,20250430,20250331,尤宁圻,1200000.0,0.4497,0.4498,0.0,自然人
688206.SH,20250430,20250331,中国工商银行股份有限公司-诺安成长混合型证券投资基金,2362775.0,0.5445,1.3335,0.0,开放式投资基金
688206.SH,20250430,20250331,共青城金秋股权投资管理合伙企业(有限合伙),25405813.0,5.8548,14.3385,0.0,风险投资公司
688206.SH,20250430,20250331,中国银行股份有限公司-诺安优化配置混合型证券投资基金,6691925.0,1.5421,3.7768,0.0,开放式投资基金
688206.SH,20250430,20250331,共青城芯磊投资合伙企业(有限合伙),2166667.0,0.4993,1.2228,-300000.0,投资公司
688206.SH,20250430,20250331,香港中央结算有限公司,2195845.0,0.506,1.2393,-1867783.0,一般企业
688206.SH,20250430,20250331,南京信永创业投资合伙企业(有限合伙),5389253.0,1.2419,3.0416,0.0,风险投资公司
688192.SH,20250430,20250331,ImaginationV(HK)Limited,3977380.0,0.9523,2.1302,0.0,一般企业
688192.SH,20250430,20250331,张小林(ZHANGXIAOLIN),4934972.0,1.1816,2.6431,,自然人
689009.SH,20250430,20250331,"FutureIndustryInvestment(Cayman)Co.,Limited",1044600.0,1.4562,,-332833.0,一般企业
689009.SH,20250430,20250331,上海浦东发展银行股份有限公司-景顺长城新能源产业股票型证券投资基金,791229.0,1.103,,-287082.0,开放式投资基金
689009.SH,20250430,20250331,"HSGGFHoldcoIII-A,Ltd.",839680.0,1.1706,,-1882344.0,一般企业
689009.SH,20250430,20250331,阿布达比投资局,1006376.0,1.403,,,投资公司
689009.SH,20250430,20250331,中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金,2051992.0,2.8607,,-48656.0,开放式投资基金
688652.SH,20250430,20250331,中信证券投资有限公司,1464212.0,0.8715,1.4326,-535788.0,金融机构—证券公司
688652.SH,20250430,20250331,青岛民和德元创业投资管理中心(有限合伙)-青岛海丝民合半导体投资中心(有限合伙),1912880.0,1.1386,1.8715,-2088743.0,投资公司
688652.SH,20250430,20250331,中国农业银行股份有限公司-东方人工智能主题混合型证券投资基金,1484653.0,0.8837,1.4526,855303.0,开放式投资基金
688652.SH,20250430,20250331,中国建设银行股份有限公司-前海开源公用事业行业股票型证券投资基金,3765424.0,2.2413,3.684,-547363.0,开放式投资基金
688184.SH,20250430,20250331,富诚海富通帕瓦股份员工参与科创板战略配售集合资产管理计划,2159838.0,1.3579,2.1494,0.0,基金专户理财
688184.SH,20250430,20250331,苏州汇毅芯源壹号创业投资合伙企业(有限合伙),4827941.0,3.0355,4.8045,0.0,风险投资公司
688184.SH,20250430,20250331,苏州汇毅芯源贰号创业投资合伙企业(有限合伙),5814815.0,3.656,5.7866,0.0,风险投资公司
688184.SH,20250430,20250331,厦门建发新兴产业股权投资贰号合伙企业(有限合伙),7256425.0,4.5624,7.2212,0.0,风险投资公司
688184.SH,20250430,20250331,绍兴市越芯投资合伙企业(有限合伙),1935047.0,1.2166,1.9257,,投资公司
688184.SH,20250430,20250331,湖州源玺企业管理咨询合伙企业(有限合伙),2660689.0,1.6728,2.6478,0.0,投资公司
688184.SH,20250430,20250331,苏州汇毅芯源叁号创业投资合伙企业(有限合伙),2176927.0,1.3687,2.1664,0.0,风险投资公司
688348.SH,20250430,20250331,"Olivier,Guy,ClaudeJACQUES",1058190.0,0.6771,1.3131,0.0,自然人
688310.SH,20250430,20250331,林军华,78372560.0,47.1499,47.15,0.0,自然人
688310.SH,20250430,20250331,涂筱莲,1029682.0,0.6194,0.6195,0.0,自然人
688310.SH,20250430,20250331,王俏丽,1511397.0,0.9092,0.9093,-448296.0,自然人
688310.SH,20250430,20250331,郑冬波,1072600.0,0.6452,0.6453,,自然人
688310.SH,20250430,20250331,华夏基金管理有限公司-社保基金四二二组合,2537916.0,1.5268,1.5268,0.0,社保基金、社保机构
688310.SH,20250430,20250331,中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金,2599844.0,1.5641,1.5641,-156.0,开放式投资基金
688310.SH,20250430,20250331,陈万顺,24754800.0,14.8928,14.8928,0.0,自然人
833474.BJ,20250430,20250331,瞿昊,7181680.0,3.5692,3.5693,0.0,自然人
688488.SH,20250430,20250331,AEGLETECHLIMITED,16200000.0,3.8499,3.85,0.0,一般企业
688332.SH,20250430,20250331,香港中央结算有限公司,775698.0,0.6447,1.7621,-12046.0,一般企业
688332.SH,20250430,20250331,中国建设银行股份有限公司-信澳先进智造股票型证券投资基金,856000.0,0.7115,1.9445,13886.0,开放式投资基金
688332.SH,20250430,20250331,王赤平,803163.0,0.6676,1.8245,73036.0,自然人
688332.SH,20250430,20250331,中国建设银行股份有限公司-信澳新能源产业股票型证券投资基金,1202481.0,0.9995,2.7316,933307.0,开放式投资基金
688332.SH,20250430,20250331,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,1036656.0,0.8616,2.3549,,开放式投资基金
688332.SH,20250430,20250331,上海浦东发展银行股份有限公司-鹏华创新未来混合型证券投资基金(LOF),591805.0,0.4919,1.3444,,开放式投资基金
688332.SH,20250430,20250331,上海浦东发展银行股份有限公司-银华数字经济股票型发起式证券投资基金,686726.0,0.5708,1.56,,开放式投资基金
688206.SH,20250430,20250331,井冈山静远股权投资合伙企业(有限合伙),6963035.0,1.6046,3.9298,0.0,风险投资公司
833990.BJ,20250430,20250331,涂筱莲,1029682.0,0.6194,0.6195,0.0,自然人
833990.BJ,20250430,20250331,王俏丽,1511397.0,0.9092,0.9093,-448296.0,自然人
833990.BJ,20250430,20250331,郑冬波,1072600.0,0.6452,0.6453,,自然人
833990.BJ,20250430,20250331,华夏基金管理有限公司-社保基金四二二组合,2537916.0,1.5268,1.5268,0.0,社保基金、社保机构
833990.BJ,20250430,20250331,中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金,2599844.0,1.5641,1.5641,-156.0,开放式投资基金
833990.BJ,20250430,20250331,陈万顺,24754800.0,14.8928,14.8928,0.0,自然人
833990.BJ,20250430,20250331,唐武盛,1883311.0,1.133,1.133,-1050794.0,自然人
688303.SH,20250430,20250331,中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金,25889456.0,1.2068,4.6841,-1043035.0,开放式投资基金
688303.SH,20250430,20250331,芜湖信达降杠杆投资管理合伙企业(有限合伙),9654373.0,0.45,1.7467,0.0,投资公司
688303.SH,20250430,20250331,施大峰,16250000.0,0.7575,2.9401,0.0,自然人
688303.SH,20250430,20250331,新疆大全新能源股份有限公司回购专用证券账户,10293488.0,0.4798,1.8624,0.0,其他金融产品
688303.SH,20250430,20250331,香港中央结算有限公司,23033189.0,1.0737,4.1674,-2442556.0,一般企业
688348.SH,20250430,20250331,香港中央结算有限公司,716827.0,0.4586,0.8895,-51181.0,一般企业
688348.SH,20250430,20250331,杭州士兰微电子股份有限公司,1656337.0,1.0598,2.0553,0.0,一般企业
688348.SH,20250430,20250331,杭州士兰控股有限公司,2427320.0,1.5532,3.012,0.0,一般企业
688348.SH,20250430,20250331,杭州华睿嘉银股权投资合伙企业(有限合伙),1885327.0,1.2063,2.3395,0.0,风险投资公司
688348.SH,20250430,20250331,海宁市实业产业投资集团有限公司,2092506.0,1.3389,2.5966,0.0,风险投资公司
688348.SH,20250430,20250331,中国工商银行股份有限公司-博时上证科创板100交易型开放式指数证券投资基金,473152.0,0.3027,0.5871,-148064.0,开放式投资基金
688348.SH,20250430,20250331,高利民,12581873.0,8.0509,15.6128,0.0,自然人
688348.SH,20250430,20250331,嘉兴汇英投资管理合伙企业(有限合伙),2371646.0,1.5175,2.943,0.0,投资公司
688525.SH,20250430,20250331,深圳市红土智能股权投资管理有限公司-广东鸿富星河红土创业投资基金合伙企业(有限合伙),4806243.0,1.1145,1.5147,-571743.0,风险投资公司
688525.SH,20250430,20250331,中国互联网投资基金管理有限公司-中国互联网投资基金(有限合伙),3449171.0,0.7998,1.087,-3973239.0,投资公司
688525.SH,20250430,20250331,国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金,2908109.0,0.6743,0.9165,,开放式投资基金
688525.SH,20250430,20250331,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,3840033.0,0.8904,1.2102,-164002.0,开放式投资基金
688525.SH,20250430,20250331,上海超越摩尔私募基金管理有限公司-上海超越摩尔股权投资基金合伙企业(有限合伙),6731603.0,1.5609,2.1215,-1300000.0,风险投资公司
688525.SH,20250430,20250331,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,6510937.0,1.5098,2.052,5829.0,开放式投资基金
688525.SH,20250430,20250331,华芯投资管理有限责任公司-国家集成电路产业投资基金二期股份有限公司,36885396.0,8.5533,11.6246,0.0,风险投资公司
688652.SH,20250430,20250331,广西泰达新原股权投资有限公司,4200000.0,2.5,4.1092,-560000.0,风险投资公司
688652.SH,20250430,20250331,香港中央结算有限公司,2678680.0,1.5944,2.6208,,一般企业
688138.SH,20250430,20250331,胡伟清,600000.0,0.2248,0.2249,,自然人
688138.SH,20250430,20250331,香港中央结算有限公司,1233484.0,0.4623,0.4623,325642.0,一般企业
689009.SH,20250430,20250331,"BumblebeeInvestment(Cayman)Co.,Limited",762600.0,1.0631,,-301453.0,一般企业
689009.SH,20250430,20250331,招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金,2839208.0,3.9581,,-360301.0,开放式投资基金
689009.SH,20250430,20250331,PeopleBetterLimited,3305697.0,4.6085,,-278376.0,一般企业
689009.SH,20250430,20250331,九号有限公司回购专用证券账户,940971.0,1.3118,,,其他金融产品
689009.SH,20250430,20250331,ZhaoduanLimited,892714.0,1.2445,,,一般企业
688310.SH,20250430,20250331,唐武盛,1883311.0,1.133,1.133,-1050794.0,自然人
833474.BJ,20250430,20250331,潘家明,2089586.0,1.0385,1.0385,-3000.0,自然人
833474.BJ,20250430,20250331,黄江,59948510.0,29.7942,29.7943,0.0,自然人
833474.BJ,20250430,20250331,赵吉,5000000.0,2.4849,2.485,0.0,自然人
833474.BJ,20250430,20250331,黄主,6324900.0,3.1434,3.1435,0.0,自然人
833474.BJ,20250430,20250331,洪振辉,1881016.0,0.9348,0.9349,-565440.0,自然人
688352.SH,20250430,20250331,CTCInvestmentCompanyLimited,34397878.0,2.8929,9.5581,0.0,一般企业
688352.SH,20250430,20250331,北京日出安盛资本管理有限公司-青岛日出智造六号投资合伙企业(有限合伙),5413051.0,0.4552,1.5041,-63500.0,投资公司
688352.SH,20250430,20250331,宁波梅山保税港区鑫芯私募基金管理合伙企业(有限合伙)-中青芯鑫鼎橡(上海)企业管理合伙企业(有限合伙),5782419.0,0.4863,1.6068,0.0,一般企业
688352.SH,20250430,20250331,张鸿飞,11037000.0,0.9282,3.0668,0.0,自然人
688352.SH,20250430,20250331,国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金,4604504.0,0.3872,1.2795,-748576.0,开放式投资基金
688352.SH,20250430,20250331,中信证券股份有限公司-嘉实上证科创板芯片交易型开放式指数证券投资基金,10242217.0,0.8613,2.846,-1753.0,开放式投资基金
688352.SH,20250430,20250331,珠海华金领创基金管理有限公司-珠海华金领翊新兴科技产业投资基金(有限合伙),5030411.0,0.423,1.3978,,风险投资公司
688206.SH,20250430,20250331,共青城博达投资合伙企业(有限合伙),7587360.0,1.7485,4.2821,-1457177.0,投资公司
688557.SH,20250430,20250331,盐城兰盈投资发展合伙企业(有限合伙),1786806.0,1.7482,1.7482,0.0,投资公司
688418.SH,20250430,20250331,吴闽华,32147460.0,16.6042,16.6042,0.0,自然人
688418.SH,20250430,20250331,杨少伟,1143238.0,0.5904,0.5905,8763.0,自然人
688418.SH,20250430,20250331,人民养老智远股票型养老金产品-中国农业银行股份有限公司,1300000.0,0.6714,0.6715,,其他金融产品
688418.SH,20250430,20250331,葛丽卫,974882.0,0.5035,0.5035,,自然人
688418.SH,20250430,20250331,北京中淼财富投资管理有限公司-中淼优选私募证券投资基金,1162793.0,0.6005,0.6006,0.0,其他金融产品
688418.SH,20250430,20250331,ZHANGYE,1542990.0,0.7969,0.797,,自然人
